id,templated_rationales
fe649026c1be6bd7abe2f5e5bffeaac961308798682eb16698d61141c4191f04,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""golpe"". The headline used appeal to fear: ""golpe orchestrato""."
0d769b64b08c901cfc649efae2639fcc9032f221fa45be835cf86bae9cbca245,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Golpe di Soros"", ""mi odia"". The headline used appeal to fear: ""Golpe di Soros"". The headline used name calling: ""sovietica""."
e8366542e68789f2b09fc84293155363b22b7489a6a1073d1067611a7c91fa74,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""sostituzione etnica""."
35b13c96cd33b4c030b5062dbfdf4f1db21ca7677ad1104b9f008440bdd922e5,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""SOSTITUZIONE ETNICA"". The headline used appeal to fear: ""SOSTITUZIONE ETNICA""."
4819fac0f8033b36f0a49eddab3a3076fb059386522b2588cb66cd4546883632,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Sostituzione Etnica"". The headline used appeal to fear: ""Sostituzione Etnica""."
a229d7fd25b06172e72fff1bb83a8b52bbadffccb191d56d8dae700765462d4e,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Sostituzione Etnica"". The headline used appeal to fear: ""Sostituzione Etnica"", ""Immigrati biologicamente più forti di noi""."
a9b10831b1197b4b31f7c62ac50f5e8043fec8e8b0c905af3b56d23bdd1c42c9,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
872067840c9324357f8427c2b8938170bbceed02a56a182208be32c6ec844e62,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""SOSTITUZIONE ETNICA"". The headline used appeal to fear: ""VOGLIONO CONQUISTARE L’ITALIA PER VENDETTA"", ""SOSTITUZIONE ETNICA""."
388058d0a460ba108f664cbf8c1f5135a63a03a11f5ba85a47c256be5a6bbd65,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
08070be1b24bd0a88077e07d1b60b44d570c57e633d70bc72a78463badb37615,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Sostituzione etnica"". The headline used appeal to fear: ""Sostituzione etnica""."
ac9d8ebf2975eac1016a7d139bfbce8bd911aaafcdd7b509370736af027987d4,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""sostituzione etnica"", ""Sostituzione etnica"". The headline didn't use appeal to fear."
d3c3c3fae57fcbcc46b0e46304c3d45cc2d65244f0d4ae0af181b04930d0b76d,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
49346685b18e8087142701728bc0c2dce50db08079e1cf1f2db23c302db3f6cb,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""arma di distrazione di massa"". The headline didn't use appeal to fear."
aa86dcac96084589eb63a7ee4cd7455f2be9083ba083ad026ec40ffc45bc2338,"This news headline is Neutral. The headline contains Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""a livelli brutali"". The headline didn't use appeal to fear."
396b3fbb80f6dc0bea650dd5dcfbc51365ec7941d4d250eebcd2737d4bf53101,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""arrenderci all'idea"", ""sostituzione etnica"". The headline used appeal to fear: ""sostituzione etnica""."
39e4a90f9593748c79cb58efad57cdfe39e25ba752c62a7a74cefc77edd31377,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""SOSTITUZIONE ETNICA è già realtà"". The headline used appeal to fear: ""SOSTITUZIONE ETNICA è già realtà""."
67ee9aa79d125e18429431ccdbbe2f3fa2d32e26d4700452b0b9e8199026096b,This news headline is Neutral. The headline contains Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
8967da8a07b3b74b781c909079827594138314594cbf2b195ff33184ec01ff49,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""no a sostituzione etnica""."
137787ba238f09814eeb7679f851c4567d87ed3b7a36216f3299265412f716d2,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""sostituzione etnica""."
f643c29ac704d3b1b2e06ac69f41172a51d35ccaded9c85045fd23fee013c2c7,This news headline is Neutral. The headline contains Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
e6f0371f979990710ba1b0c0bd92117787c5d0dd5a53a169e0c6a843f3aeb425,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""c’è rischio di sostituzione etnica""."
695c27f8aab0b2f87aa5c036a9fc045afa0d35c2d1541f719af83e416c70c9f3,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language. The headline didn't use appeal to fear.
d84f81fd6b21fc4318d39a49d3de4ab5cbb988dcf10553396cde8fad2a84aede,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Italiani muoiono e immigrati aumentano"", ""sostituzione etnica"". The headline used appeal to fear: ""certifica la sostituzione etnica"", ""Italiani muoiono""."
62a260e85e038a60db98300cf8bcd2fa1435aea2fba0732470200e8da8c220d1,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""frecce avvelenate"". The headline used appeal to fear: ""Dopo Ong, scafisti, migranti, Soros e UE"", ""frecce avvelenate contro le coppie dello stesso sesso""."
71283265de2046205b88b199effa38ecc38b455091fdc64e64a13d3fc4c6335c,This news headline is Neutral. The headline contains Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
0a100c3287226beb78f7f0ffe987a5e1424d233f4e2e14c6393b4275404577d2,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
df29278ad3c10d9b58facf800caf84ad7d2293491e3cac1a9d130999610ef5b4,"This news headline is Neutral. The headline contains Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline used appeal to fear: ""per attaccarci""."
501a6717bbe3fa6857721cc261db794fe79df26d9f243cff996dca5a97750d5a,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""Invasione""."
1e9b2c7fef64e25ee0df3fce79e5934f45428ba592d7eddd2828e202fff45655,This news headline is Neutral. The headline contains Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
d6531a4786fab98347c7975b82c6ea9a93390bab644b83e0f8f902ed245ed5d7,This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
ad559ae384846ab37b4223bf6128f21d286a278cc556143db941f59293342987,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""Soros vuole comprarsi l’Italia""."
d86eddfeea329a4ef266caaf7fcbd0a71ba389a870d00b20dae8a9ec1bbb6611,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear. The headline used name calling: ""sovranista"", ""nuovi mostr""."
45f5253a2f736dedb39453b9aec4ca813d68b75b8d583933c081a0b4e9b9ac8e,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear. The headline used name calling: ""Germania scafista""."
bc4f5f482bb89344bf1c378ba345dd0bb4d41059eee4c9fa904231f2772f8e09,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
288275da392e788ece0926c83d5982b06ac190985ac5d2a8b879b31e9f316460,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
f4bf6121a5ad9afd56451a044555a40e9087c9be7711650d4015d0588c143079,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
e963207b6ae38847cb9ff7e2e5764bd9f1876892088993d48e36ef39c815d462,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""L’invasione va fermata"". The headline used appeal to fear: ""L’invasione"", ""vuole cancellare la democrazia occidentale""."
01a7b4fa9794740dd8263e9fba958c2adaa7919cfcb67232edba1049eb75cb0d,This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
bd7149ddbc373a53672392d093dae7a57b660b2a0fbd982bfced170e998bee35,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
70110068272cdcbd92df8c43c3deaf24371dfffeb70f84123a3ef439a1a6af04,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
cf946234a6967f0329dd87514e2eaca9f7a1571e4be9994667bb7ff56ec04a62,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""Soros guida l'invasione in Italia""."
820fa1c4818067296f925b29323256fa17872b638910af8cbcd05273c2b0e7f6,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
8d3f7d10f2ea366e95b8685e938bd37ed0187537c1e9b0b1e384c07dbd35e253,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""distruggere l'Occidente con un'invasione""."
dc41cc01cfe3617b298dc4d7e0f254945355fd2fd28ebbc381f7a67ea48fe341,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
5e9ca9bd1d452ebd2db05c084f02daa7bc8b307f2f8058a3404c8cc5f3015d01,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
50a50e1bf6851616cd9252161103f83d0e8d71c4cba75708d5c4e5fb15759a4f,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""attacca"". The headline used appeal to fear: ""Vuole distruggere l'Occidente""."
9fd24d04ac3ee8a2dd9369da85d0f1d0bb78255376272fb8765119610e9a3fa4,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
8a838e61fc8d98973fa5910ffa33c49babb94a5a03cbb82a4eaa005ed37bd1a4,"This news headline is Neutral. The headline contains Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""distruggere"", ""attacca"". The headline used appeal to fear: ""distruggere l'Occidente""."
54a4bd70bc28d03f58b0928aa232a5ebb4888cde222a64d628d7295ea60c7434,"This news headline is Neutral. The headline contains Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""distruzione"", ""attacca"". The headline used appeal to fear: ""distruzione dell'Occidente""."
7a030417240686a69c7486c9eb335d2c38ca178ea23a13c6412e174639b2aee2,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
82d8098d63780622a4e0695edede9bf3863ebfdd72f23359d0209efb04bd6543,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
9828229d38cb7acc460f3b263cd6e84915b877dd9a92e1ee5a949b5f13744b8c,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""'invasione di migranti"". The headline didn't use appeal to fear."
cbb2ac94af9677a31c9232787287a425824329a11bc7e01e6dd36866e4d6cbb6,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
a71ef4c092c28a203000bd4695f65da963709efcb928c724ae2f648dbe7f65ba,This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
a9c4891d30b5aecbb73b423dd04f939ed5f177264afb30e9e5a5e3db0ac9749a,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""c’è regia dietro"", ""complotto Ue"", ""è atto di guerra"", ""caos migranti"". The headline used appeal to fear: ""è atto di guerra""."
312fcfcd630a7d4f9456e48e0df555595eec806748aaa18d87290a59d0ad22ee,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
e0affff08272e0a4d8eeb4f39d66ad9cbb39eb7c4bbf36ccd9b34cf099c7dac1,This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
1304a7fddf3eaac96a0fe1e3c12352c72bbdeea4b772a4679299a4ee762262cd,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
9dc81f94fbf4683cba3dba3251081752f9ad8ede16970dfa96853e5fbbc7c790,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""sostituzione etnica"". The headline used appeal to fear: ""E’ sostituzione etnica""."
a5b4a08fc3a64c1649cbc28f2f486d9071f8039b3b2b3f0c19ee474ac582e34f,This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
6fd35f68f0e25201b79a9527ef24bcb4b20b4d16006c12ad06ad927761b9bccb,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Sostituzione Etnica"". The headline used appeal to fear: ""è Sostituzione Etnica""."
032930fb7056dfbacbe06d18a67c6fc803293576f2d0b57ced0477cf97ba95af,This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
52e59951c651046a4b26b12049ce35cdaa73aeb40a3b258f4faf7f3f04e1cc3f,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""milioni di immigrati per sostituire gli italiani""."
699d42b0ed2384f8477ae83e86652590435667556d876df30ffaaeaa2290e43d,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""immigrazione regolare è sostituzione etnica"". The headline used appeal to fear: ""immigrazione regolare è sostituzione etnica""."
5cd799c104605b6ab51192cc5049826142f039cf031d12fc25ad5982b349ddc3,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""italiani muoiono sostituiti dai migranti""."
ab9019bff8a7b28378138e92c488257c115161d5ea88c58679e3fba45b97b833,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""italiani muoiono sostituiti da immigrati""."
23cd8c074e7466e014970b21836be39758dcc57d429849acd2dfc7109e90b683,This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
447454f51b48c0ec49f87640769965c09488ed222bf880a8c51e236c927ecdbd,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""tragicomica"". The headline didn't use appeal to fear."
bc35af04f366e04996fc7d4f979ac11a720ed2a3a809ef2aa918dbb7c6f243ff,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
c89abcfd3b742a6535ede5a3ef473cba47be83c9e0d2018503355f8de71e3b24,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""arresi all'invasione"". The headline used appeal to fear: ""arresi all'invasione""."
ba20b32b04ecf323387ede4be170d425c132b5b5829d8003ccc37aec06eb20ff,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
4f5915b683b74382a9b2406b1ed9920738c853f4532cf76dab16a407c4782b75,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""POLIZIA: “FIGLI IMMIGRATI VOGLIONO CONQUISTARE L’ITALIA PER VENDETTA CONTRO INDIGENI”""."
20f638318550d246ab5d99bb21c49c7b734cf7275c167bdac711b9592aaba556,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""’inferno dei migranti-schiavi"", ""VOGLIONO CONQUISTARE"". The headline didn't use appeal to fear. The headline used name calling: ""inferno dei migranti-schiavi""."
6a63dab70efa3fd17219282c858eaf59642531d74ba51a217e8657a7d85b0a76,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""Altro italiano ucciso da immigrati regolari: gli sfondano la testa in ascensore""."
2c9ced6c6d290765c075829c5f0a5a7afb89ce601ee4c2d127043663249a3e9b,"This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline used loaded language: ""fa scendere migranti dal tir a frustate"". The headline didn't use appeal to fear."
217fe3a7eedf3eddd083701b9192c33d6f476d38dfb722b9c5d34e9a08c73c9f,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""Allarme criminalità straniera"", ""gli immigrati hanno una propensione al crimine 5 volte superiore""."
d38ae5f944b4e42c1807263f0121107316cbe94750255b3b27d61bacab945b21,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""Salvini con la bava alla bocca"". The headline didn't use appeal to fear."
5e0e27a83e229b57d2794d0aa0d59058cb9a25db690aa6de9d5667a14f98e906,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
d65b3545bf229d8b261ff2e049b8510104c9320fdade3a0b3f2512f58d352f5b,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear. The headline used name calling: ""Scrocconi""."
6ceeb774588728f0dfa1892e58f515f600ced912c01cfed40fd4a7030fec682a,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Trump: La vera insurrezione sono le orde di immigrati alla frontiera"". The headline didn't use appeal to fear."
0a7ff4885c5fee040a806cba4828a3e0f58877c9c99fa07a156f09ff6ff27345,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""Ius Scholae, Forza Italia: “Serve a sostituire italiani con immigrati”""."
84dc9cd2be6c5a00183f0c0d356d60ddd086eff46c2f2c74c2c1c381b796f4cd,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
b8c42d8b8ad17ac0e3ab32f3365315d8e6078e859f9a044ff1466d9b5b389423,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""siamo in Italia per distruggere le vostre città""."
9d5584b6db1a630a2b4900786b47e04b333cf262df85a5729c05d30e79a664d9,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""immigrati ruba e poi picchia poliziotti"". The headline used name calling: ""Branco""."
52a92268e9f5ce10622ae15b9d2f58ef5b087d1c1b880bbc505b9301adeb00d0,"This news headline is Neutral. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""siamo in guerra"", ""a spararci migranti"". The headline didn't use appeal to fear."
049f6500e123ed598a4fd5d58a2261a41dcf3973fcae0abfdf96b84752a21ddb,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""avvelenano il sangue Usa"". The headline used appeal to fear: ""I migranti avvelenano il sangue Usa""."
fca7d21c6ab866ebcdffca1cc7f0da8d1e99514e8b043a714e457a9f210c7077,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
39311a6e10e30d357b20be644da8b47e1cbd679789ed90669e127e3b75f4f43f,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
df4ddd38b6877b1f17666a426e77ce81e0c82e1782e9da0c51ff88686c819524,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""Immigrati liberi di uccidere i nostri figli""."
9eece3a0cd137f8be032916f0fba27960220546b4658bdbcf2b1b0068a71e718,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
e6fe4214bb795772fad157df4a7cf88aaca6035d0221b57377f5b7d99629e6cd,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
84c9d66ad5ecb6b1d411bd109ab70da61a5749d6bdf5ced43a2f87725f9fd39e,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""vogliono cancellare l’etnia italiana""."
5a475a13393aa3c97670027da5de2c3cb0180aba1d7c38af4c2f41474090bd3d,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline used loaded language: ""La sfilata nera"". The headline didn't use appeal to fear. The headline used name calling: ""amici patrioti""."
c3f45676a7f96609aa3b7b7f9ad987aa9a9a8c73521b56238ac0927c2c30eb22,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
0dbe5a848090b3503ad425332075d45a0a237e1284d441574b4850dd5f9fb7f7,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""Infermiera uccisa da marocchino: ora sono 7 italiane uccise da immigrati in 1 mese""."
9cfcad19aa12a0a8b89b335276882461ada9563c1798753c9e1c3002443ad695,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""mangiano cani e gatti"", ""“E’ la loro cultura”"". The headline used appeal to fear: ""Migranti africani mangiano cani e gatti per strada: “E’ la loro cultura”""."
b9f52f49c1a85ec66b8fca5a1b82beb7365cefbfdbc26c03097e88cf69b77b66,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
fc3c21432866659e35d5872d0efbbb8ad27095b26262a926c33fef1c6f20cf10,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""massacrati dai migranti: “Vogliono tagliarci la testa”"". The headline used appeal to fear: ""Vogliono tagliarci la testa""."
457459449f7ace7fa25e63b3a638504e9659d8c208db0852f882e0ec8b1505f1,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Immigrati esultano per assalto barconi"", ""esultano per assalto barconi all’Italia"". The headline used appeal to fear: ""Tra 5 anni vi sostituiremo""."
abec7a835bc2e97b1ed18528745492c9aaac30c4917fd62227b1337bec6fa994,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
9a904019644cd6c0876eaf7aad11e0e7968ea77661a374de5e253758e574a999,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Italia presa d’assalto"", ""record di sbarchi e stupri"". The headline used appeal to fear: ""Italia presa d’assalto dagli immigrati"", ""record di sbarchi e stupri""."
e93a30704f85333b784b8927b73163b4066c918a31f514b178480e10fe3c6b4e,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
aee8258749ebe5cfa9b87799cc83bc9f60483c71b3dc3802f37cc2e310830556,"This news headline is Hyperpartisan. The headline contains Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline used appeal to fear: ""POLIZIA: “FIGLI IMMIGRATI VOGLIONO CONQUISTARE L’ITALIA PER VENDETTA”""."
924b134ebe2f814067f6495847c74a49b5d6071005d1a04bbdd2c08c952ead94,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""una guerra a colpi di migranti"". The headline didn't use appeal to fear."
3c866a7255366255ca7ec1b9dd8bf52ee85ebf753af661a036343fd4289bc02d,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is neutral immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
a934851c3328a3f436b2ff1b4c455a37be1661730c4b695ff9c2f8cc9d812b02,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""Stupri, furti... la bomba a orologeria"". The headline didn't use appeal to fear. The headline used name calling: ""baby migranti""."
bf95d05ba34526b5b06e483662497fb7012433537e5853bd5dd6d10470000a59,This news headline is Neutral. The headline does not contain Great Replacement Theory information. The headline stance is pro immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
d4deba588ed64f7be5ef5dfe0869425c53c51e28ae4f245a84e2cc393a823f3e,This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline didn't use loaded language. The headline didn't use appeal to fear.
6bf65b20d0abc60924a525cadff8b42909b3ab3a57140515fa148415868bbd0b,"This news headline is Hyperpartisan. The headline does not contain Great Replacement Theory information. The headline stance is against immigration. The headline used loaded language: ""loro uccidono"", ""ci deridono"", ""noi paghiamo il conto"". The headline used appeal to fear: ""loro uccidono e noi paghiamo il conto""."
